ord_nbr,line_nbr,line_kind,invt_id,descr,qty,unit,unit_price,ext_price,rev_acct
0209230039,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,100.0,125.0,400003
0209230040,1,material,0301322,BeautiBark,30.0,YARD,17.5,525.0,400000
0209230040,2,labor,0220502,Retail Labor Hours,12.0,HOURS,50.0,600.0,400002
0209230040,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,63.3333,190.0,400003
0209230040,4,discount,0220940,Military volume discount,1.0,EACH,-65.0,-65.0,400000
0209230041,1,material,0205606,3/4 Open-Retail Drop Ship,8.0,YARD,31.25,250.0,400000
0209230041,2,labor,0220502,Retail Labor Hours,7.5,HOURS,80.0,600.0,400002
0209230041,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,114.2857,200.0,400003
0209230043,1,material,0301322,BeautiBark,34.0,YARD,14.6471,498.0,400000
0209230043,2,labor,0220502,Retail Labor Hours,17.25,HOURS,52.1739,900.0,400002
0209230043,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,45.8667,172.0,400003
0209230044,1,material,0217926,Terra Seeding-Retail,8000.0,FEET,0.095,760.0,400000
0209230044,2,labor,0220502,Retail Labor Hours,12.0,HOURS,42.0833,505.0,400002
0209230044,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,56.0,140.0,400003
0209230044,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-70.0,-70.0,400000
0209230046,1,material,0301322,BeautiBark,10.0,YARD,14.8,148.0,400000
0209230046,2,labor,0220502,Retail Labor Hours,9.0,HOURS,100.0,900.0,400002
0209230046,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,172.0,172.0,400003
0209230035,1,material,0303301,Fiberex,15.0,YARD,25.0,375.0,400000
0209230035,2,labor,0220502,Retail Labor Hours,5.0,HOURS,82.0,410.0,400002
0209230035,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,93.3333,140.0,400003
0209230035,4,discount,0220940,Military discount,1.0,EACH,-55.0,-55.0,400000
0209230042,1,material,0217926,Terra Seeding-Retail,8000.0,FEET,0.095,760.0,400000
0209230042,2,labor,0220502,Retail Labor Hours,12.0,HOURS,42.0833,505.0,400002
0209230042,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,56.0,140.0,400003
0209230042,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-70.0,-70.0,400000
0209230028,1,material,0217926,Terra Seeding-Retail,3890.0,FEET,0.1889,735.0,400000
0209230028,3,labor,0220502,Retail Labor Hours,12.0,HOURS,34.1667,410.0,400002
0209230028,4,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,80.0,120.0,400003
0209230024,1,material,0301322,BeautiBark,32.0,YARD,14.6875,470.0,400000
0209230024,2,labor,0220502,Retail Labor Hours,5.5,HOURS,95.4545,525.0,400002
0209230024,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,112.0,140.0,400003
0209230025,1,material,0301322,BeautiBark,32.0,YARD,14.6875,470.0,400000
0209230025,2,labor,0220502,Retail Labor Hours,7.0,HOURS,75.0,525.0,400002
0209230025,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,56.0,140.0,400003
0209230026,1,material,0217926,Terra Seeding-Retail,10000.0,FEET,0.108,1080.0,400000
0209230026,2,labor,0220502,Retail Labor Hours,10.5,HOURS,66.1905,695.0,400002
0209230026,3,equipment,0220503,Retail-Equipment Hours,3.25,HOURS,73.8462,240.0,400003
0209230026,4,discount,0220940,VIP Discount,1.0,EACH,-125.0,-125.0,400000
0209230026,5,discount,0220940,Marketing Discount,1.0,EACH,-990.0,-990.0,400000
0209230027,1,material,0217962,EcoBlanket-Retail,13000.0,FEET,0.1238,1610.0,400000
0209230027,2,labor,0220502,Retail Labor Hours,13.0,HOURS,86.5385,1125.0,400002
0209230027,3,equipment,0220503,Retail-Equipment Hours,3.5,HOURS,108.5714,380.0,400003
0209230027,4,discount,0220940,Military discount,1.0,EACH,-310.0,-310.0,400000
0209230029,1,material,0217926,Terra Seeding-Retail,1750.0,FEET,0.3086,540.0,400000
0209230029,2,labor,0220502,Retail Labor Hours,10.5,HOURS,92.8571,975.0,400002
0209230029,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,150.0,225.0,400003
0209230029,4,discount,0220940,Volume Discount,1.0,EACH,-50.0,-50.0,400000
0209230030,1,material,0301020,Dark Hemlock,7.5,YARD,36.0,270.0,400000
0209230030,2,labor,0220502,Retail Labor Hours,6.75,HOURS,66.6667,450.0,400002
0209230030,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,63.3333,95.0,400003
0209230030,4,discount,0220940,Repeat Customer Discount,1.0,EACH,-60.0,-60.0,400000
0209230019,1,material,0302809,Garden Valley Organic Compost,25.0,YARD,25.0,625.0,400000
0209230019,2,labor,0220502,Retail Labor Hours,17.5,HOURS,92.0,1610.0,400002
0209230019,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,133.3333,200.0,400003
0209230020,1,material,0302107,Rexius Premium Turf Start,15.0,YARD,41.0,615.0,400000
0209230020,2,labor,0220502,Retail Labor Hours,8.25,HOURS,47.2727,390.0,400002
0209230020,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,96.0,120.0,400003
0209230020,4,discount,0220940,Volume Discount,1.0,EACH,-55.0,-55.0,400000
0209230021,1,material,0302107,Rexius Premium Turf Start,15.0,YARD,41.0,615.0,400000
0209230021,2,labor,0220502,Retail Labor Hours,9.0,HOURS,43.3333,390.0,400002
0209230021,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,80.0,120.0,400003
0209230021,4,discount,0220940,Volume Discount,1.0,EACH,-55.0,-55.0,400000
0209230022,1,material,0217926,Terra Seeding-Retail,3000.0,FEET,0.2367,710.0,400000
0209230022,2,labor,0220502,Retail Labor Hours,9.0,HOURS,50.0,450.0,400002
0209230022,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,102.8571,180.0,400003
0209230023,1,material,0303301,Fiberex,30.0,YARD,25.0,750.0,400000
0209230023,2,labor,0220502,Retail Labor Hours,9.5,HOURS,78.9474,750.0,400002
0209230023,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,100.0,150.0,400003
0209230011,1,material,0303301,Fiberex,19.0,YARD,25.0,475.0,400000
0209230011,2,labor,0220502,Retail Labor Hours,5.0,HOURS,75.0,375.0,400002
0209230011,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,116.6667,175.0,400003
0209230012,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0209230012,2,labor,0220502,Retail Labor Hours,5.5,HOURS,109.0909,600.0,400002
0209230012,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,120.0,180.0,400003
0209230012,4,discount,0220940,Educational Discount,1.0,EACH,-155.0,-155.0,400000
0209230013,1,material,0301020,Premium Hemlock Bark,16.0,YARD,35.0,560.0,400000
0209230013,2,labor,0220502,Retail Labor Hours,10.5,HOURS,39.0476,410.0,400002
0209230013,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,60.0,120.0,400003
0209230013,4,discount,0220940,Repeat Customer Disc.,1.0,EACH,-50.0,-50.0,400000
0209230014,1,material,0205603,"3/4"" Round-Retail Drop Ship",9.0,YARD,21.1111,190.0,400000
0209230014,2,labor,0220502,Retail Labor Hours,10.5,HOURS,46.1905,485.0,400002
0209230014,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,62.5,125.0,400003
0209230015,1,material,0205603,"3/4"" Round-Retail Drop Ship",9.0,YARD,21.1111,190.0,400000
0209230015,2,labor,0220502,Retail Labor Hours,10.5,HOURS,46.1905,485.0,400002
0209230015,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,50.0,125.0,400003
0209230016,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0209230016,2,labor,0220502,Retail Labor Hours,8.0,HOURS,84.375,675.0,400002
0209230016,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,100.0,150.0,400003
0209230017,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0209230017,2,labor,0220502,Retail Labor Hours,7.5,HOURS,90.0,675.0,400002
0209230017,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,100.0,150.0,400003
0209230018,1,material,0302809,Garden Valley Organic Compost,25.0,YARD,25.0,625.0,400000
0209230018,2,labor,0220502,Retail Labor Hours,17.0,HOURS,94.7059,1610.0,400002
0209230018,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,133.3333,200.0,400003
0209230008,1,material,0302107,Rexius Premium Turf Start,15.0,YARD,41.0,615.0,400000
0209230008,2,labor,0220502,Retail Labor Hours,7.5,HOURS,52.0,390.0,400002
0209230008,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,120.0,120.0,400003
0209230008,4,discount,0220940,Volume Discount,1.0,EACH,-55.0,-55.0,400000
0209230009,1,material,0302107,Rexius Premium Turf Start,15.0,YARD,41.0,615.0,400000
0209230009,2,labor,0220502,Retail Labor Hours,6.75,HOURS,57.7778,390.0,400002
0209230009,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,120.0,120.0,400003
0209230009,4,discount,0220940,Volume Discount,1.0,EACH,-55.0,-55.0,400000
0209230010,1,material,0302107,Rexius Premium Turf Start,15.0,YARD,41.0,615.0,400000
0209230010,2,labor,0220502,Retail Labor Hours,9.75,HOURS,40.0,390.0,400002
0209230010,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,120.0,120.0,400003
0209230010,4,discount,0220940,Volume Discount,1.0,EACH,-55.0,-55.0,400000
0209230007,1,material,0205606,3/4 Open-Retail Drop Ship,12.0,YARD,25.0,300.0,400000
0209230007,2,labor,0220502,Retail Labor Hours,9.0,HOURS,83.3333,750.0,400002
0209230007,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,102.8571,180.0,400003
0209230004,1,material,0301322,BeautiBark,32.0,YARD,19.0625,610.0,400000
0209230004,2,labor,0220502,Retail Labor Hours,10.5,HOURS,57.1429,600.0,400002
0209230004,3,equipment,0220503,Retail-Equipment Hours,3.75,HOURS,56.0,210.0,400003
0209230004,4,discount,0220940,Educational Discount,1.0,EACH,-140.0,-140.0,400000
0209230005,1,material,0301322,BeautiBark,42.0,YARD,19.0476,800.0,400000
0209230005,2,labor,0220502,Retail Labor Hours,13.5,HOURS,61.1111,825.0,400002
0209230005,3,equipment,0220503,Retail-Equipment Hours,4.25,HOURS,70.5882,300.0,400003
0209230005,4,discount,0220940,Educational Discount,1.0,EACH,-195.0,-195.0,400000
0209230002,1,material,0302907,"Love Food, Not Waste Compost",4.0,YARD,20.0,80.0,400000
0209230002,2,labor,0220502,Retail Labor Hours,4.5,HOURS,66.6667,300.0,400002
0209230002,3,equipment,0220503,Retail-Equipment Hours,0.75,HOURS,93.3333,70.0,400003
0209230003,1,material,0301020,Premium Hemlock Bark,17.0,YARD,35.0,595.0,400000
0209230003,2,labor,0220502,Retail Labor Hours,4.5,HOURS,92.2222,415.0,400002
0209230003,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,112.0,140.0,400003
0209230003,4,discount,0220940,Repeat Customer Discount,1.0,EACH,-70.0,-70.0,400000
0209230001,1,material,0301322,BeautiBark,32.0,YARD,20.0,640.0,400000
0209230001,2,labor,0220502,Retail Labor Hours,12.0,HOURS,37.5,450.0,400002
0209230001,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,46.6667,140.0,400003
0209230001,5,discount,0220940,Education Discount,1.0,EACH,-110.0,-110.0,400000
0208230090,1,material,0301020,Premium Hemlock Bark,17.0,YARD,32.6471,555.0,400000
0208230090,2,labor,0220502,Retail Labor Hours,6.75,HOURS,72.5926,490.0,400002
0208230090,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,110.0,165.0,400003
0208230090,4,discount,0220940,military discount,1.0,EACH,-70.0,-70.0,400000
0208230092,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0208230092,2,labor,0220502,Retail Labor Hours,4.0,HOURS,141.25,565.0,400002
0208230092,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,140.0,140.0,400003
0208230093,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0208230093,2,labor,0220502,Retail Labor Hours,5.0,HOURS,113.0,565.0,400002
0208230093,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,93.3333,140.0,400003
0208230094,1,material,0303301,Fiberex,37.0,YARD,25.0,925.0,400000
0208230094,2,labor,0220502,Retail Labor Hours,5.5,HOURS,89.0909,490.0,400002
0208230094,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,120.0,150.0,400003
0208230094,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-75.0,-75.0,400000
0208230095,1,material,0303301,Fiberex,37.0,YARD,25.0,925.0,400000
0208230095,2,labor,0220502,Retail Labor Hours,6.0,HOURS,81.6667,490.0,400002
0208230095,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,120.0,150.0,400003
0208230095,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-75.0,-75.0,400000
0208230096,1,material,0303301,Fiberex,37.0,YARD,25.0,925.0,400000
0208230096,2,labor,0220502,Retail Labor Hours,4.5,HOURS,108.8889,490.0,400002
0208230096,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,150.0,150.0,400003
0208230096,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-75.0,-75.0,400000
0208230097,1,material,0303301,Fiberex,37.0,YARD,25.0,925.0,400000
0208230097,2,labor,0220502,Retail Labor Hours,4.5,HOURS,108.8889,490.0,400002
0208230097,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,120.0,150.0,400003
0208230097,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-75.0,-75.0,400000
0208230098,1,material,0303301,Fiberex,37.0,YARD,25.0,925.0,400000
0208230098,2,labor,0220502,Retail Labor Hours,9.0,HOURS,54.4444,490.0,400002
0208230098,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,85.7143,150.0,400003
0208230098,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-75.0,-75.0,400000
0208230100,1,material,0301322,BeautiBark,30.0,YARD,17.5,525.0,400000
0208230100,2,labor,0220502,Retail Labor Hours,8.5,HOURS,70.5882,600.0,400002
0208230100,3,equipment,0220503,Retail-Equipment Hours,3.5,HOURS,54.2857,190.0,400003
0208230100,4,discount,0220940,Military volume discount,1.0,EACH,-65.0,-65.0,400000
0208230089,1,material,0217926,Terra Seeding-Retail,1200.0,FEET,0.2275,273.0,400000
0208230089,2,labor,0220502,Retail Labor Hours,8.25,HOURS,43.2727,357.0,400002
0208230089,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,63.3333,95.0,400003
0208230091,1,material,0205606,3/4 Open-Retail Drop Ship,17.0,YARD,20.0,340.0,400000
0208230091,2,labor,0220502,Retail Labor Hours,14.0,HOURS,69.6429,975.0,400002
0208230091,3,equipment,0220503,Retail-Equipment Hours,4.5,HOURS,107.7778,485.0,400003
0208230099,1,material,0301020,Premium Hemlock Bark,27.0,YARD,35.0,945.0,400000
0208230099,2,labor,0220502,Retail Labor Hours,5.5,HOURS,85.4545,470.0,400002
0208230099,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,110.0,165.0,400003
0208230088,1,material,0301020,Premium Hemlock Bark,27.0,YARD,35.0,945.0,400000
0208230088,2,labor,0220502,Retail Labor Hours,7.0,HOURS,69.2857,485.0,400002
0208230088,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,66.0,165.0,400003
0208230086,1,material,0301020,Premium Hemlock Bark,11.0,YARD,34.0909,375.0,400000
0208230086,2,labor,0220502,Retail Labor Hours,5.5,HOURS,68.1818,375.0,400002
0208230086,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,66.6667,100.0,400003
0208230086,4,discount,0220940,Senior Discount,1.0,EACH,-60.0,-60.0,400000
0208230087,1,material,0317960,Microblend,2000.0,LBS,2.6,5200.0,400000
0208230087,3,fee,0317960,Freight,0.0,LBS,,1045.0,400000
0208230083,1,material,0303301,Fiberex,10.0,YARD,25.0,250.0,400000
0208230083,2,labor,0220502,Retail Labor Hours,4.5,HOURS,83.3333,375.0,400002
0208230083,3,equipment,0220503,Retail-Equipment Hours,0.75,HOURS,166.6667,125.0,400003
0208230083,4,discount,0220940,New Customer Discount,1.0,EACH,-60.0,-60.0,400000
0208230084,1,material,0301040,Red Ultrakote,15.0,YARD,42.0,630.0,400000
0208230084,2,labor,0220502,Retail Labor Hours,12.75,HOURS,29.4118,375.0,400002
0208230084,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,85.7143,150.0,400003
0208230084,4,discount,0220940,New Customer Discount,1.0,EACH,-35.0,-35.0,400000
0208230081,1,material,0301322,BeautiBark,27.0,YARD,15.9259,430.0,400000
0208230081,2,labor,0220502,Retail Labor Hours,8.25,HOURS,69.697,575.0,400002
0208230081,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,108.5714,190.0,400003
0208230082,1,material,0303301,Fiberex,40.0,YARD,25.0,1000.0,400000
0208230082,2,labor,0220502,Retail Labor Hours,9.0,HOURS,54.4444,490.0,400002
0208230082,3,equipment,0220503,Retail-Equipment Hours,1.75,HOURS,105.7143,185.0,400003
0208230070,1,material,0301020,Premium Hemlock Bark,18.0,YARD,36.1111,650.0,400000
0208230070,2,labor,0220502,Retail Labor Hours,6.5,HOURS,57.6923,375.0,400002
0208230070,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,95.0,190.0,400003
0208230075,1,material,0303301,Fiberex,35.0,YARD,25.0,875.0,400000
0208230075,2,labor,0220502,Retail Labor Hours,11.25,HOURS,76.4444,860.0,400002
0208230075,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,152.0,190.0,400003
0208230076,1,material,0303301,Fiberex,35.0,YARD,25.0,875.0,400000
0208230076,2,labor,0220502,Retail Labor Hours,9.0,HOURS,95.5556,860.0,400002
0208230076,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,126.6667,190.0,400003
0208230077,1,material,0303301,Fiberex,35.0,YARD,25.0,875.0,400000
0208230077,2,labor,0220502,Retail Labor Hours,10.0,HOURS,86.0,860.0,400002
0208230077,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,126.6667,190.0,400003
0208230078,1,material,0303301,Fiberex,35.0,YARD,25.0,875.0,400000
0208230078,2,labor,0220502,Retail Labor Hours,10.5,HOURS,81.9048,860.0,400002
0208230078,3,equipment,0220503,Retail-Equipment Hours,1.0,HOURS,190.0,190.0,400003
0208230079,1,material,0303301,Fiberex,37.0,YARD,23.6486,875.0,400000
0208230079,2,labor,0220502,Retail Labor Hours,9.0,HOURS,95.5556,860.0,400002
0208230079,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,126.6667,190.0,400003
0208230080,1,material,0301322,BeautiBark,27.0,YARD,13.8889,375.0,400000
0208230080,2,labor,0220502,Retail Labor Hours,8.25,HOURS,52.1212,430.0,400002
0208230080,3,equipment,0220503,Retail-Equipment Hours,1.25,HOURS,112.0,140.0,400003
0208230080,4,discount,0220940,vol discount,1.0,EACH,-75.0,-75.0,400000
0208230065,1,material,0301322,BeautiBark,28.0,YARD,14.6429,410.0,400000
0208230065,2,labor,0220502,Retail Labor Hours,12.0,HOURS,45.4167,545.0,400002
0208230065,3,equipment,0220503,Retail-Equipment Hours,2.75,HOURS,69.0909,190.0,400003
0208230061,1,material,0303301,Fiberex,40.0,YARD,19.0,760.0,400000
0208230061,2,labor,0220502,Retail Labor Hours,6.5,HOURS,69.2308,450.0,400002
0208230061,3,equipment,0220503,Retail-Equipment Hours,2.25,HOURS,62.2222,140.0,400003
0208230066,1,material,0304321,ECONO BARK,15.0,YARD,17.0,255.0,400000
0208230066,2,labor,0220502,Retail Labor Hours,11.5,HOURS,81.7391,940.0,400002
0208230066,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,70.0,140.0,400003
0208230068,1,material,0302107,Rexius Premium Turf Start,30.0,YARD,40.0,1200.0,400000
0208230068,2,labor,0220502,Retail Labor Hours,12.75,HOURS,86.2745,1100.0,400002
0208230068,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,140.0,280.0,400003
0208230068,4,discount,0220940,Volume Discount,1.0,EACH,-130.0,-130.0,400000
0208230069,1,material,0302108,Rexius Primary Planting Soil,13.0,YARD,33.8462,440.0,400000
0208230069,2,labor,0220502,Retail Labor Hours,6.0,HOURS,62.5,375.0,400002
0208230069,3,equipment,0220503,Retail-Equipment Hours,2.0,HOURS,60.0,120.0,400003
0208230054,1,material,0301322,BeautiBark,30.0,YARD,17.5,525.0,400000
0208230054,2,labor,0220502,Retail Labor Hours,7.0,HOURS,85.7143,600.0,400002
0208230054,3,equipment,0220503,Retail-Equipment Hours,3.0,HOURS,63.3333,190.0,400003
0208230054,4,discount,0220940,Military volume discount,1.0,EACH,-65.0,-65.0,400000
0208230056,1,material,0301322,BeautiBark,10.0,YARD,20.0,200.0,400000
0208230056,2,labor,0220502,Retail Labor Hours,7.0,HOURS,58.5714,410.0,400002
0208230056,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,90.0,135.0,400003
0208230056,4,discount,0220940,New Customer Discount,1.0,EACH,-40.0,-40.0,400000
0208230059,1,material,0303301,Fiberex,185.0,YARD,18.66,3452.1001,400000
0208230059,2,labor,0220502,Retail Labor Hours,21.0,HOURS,96.4286,2025.0,400002
0208230059,3,equipment,0220503,Retail-Equipment Hours,8.0,HOURS,95.8312,766.65,400003
0208230060,1,material,0303301,Fiberex,185.0,YARD,18.66,3452.1001,400000
0208230060,2,labor,0220502,Retail Labor Hours,16.0,HOURS,126.5625,2025.0,400002
0208230060,3,equipment,0220503,Retail-Equipment Hours,8.0,HOURS,95.8312,766.65,400003
0208230051,1,material,0301020,Premium Hemlock Bark,11.0,YARD,35.0,385.0,400000
0208230051,2,labor,0220502,Retail Labor Hours,7.5,HOURS,47.3333,355.0,400002
0208230051,3,equipment,0220503,Retail-Equipment Hours,1.5,HOURS,63.3333,95.0,400003
0208230051,4,discount,0220940,Miscellaneous-Retail,1.0,EACH,-40.0,-40.0,400000
0208230052,1,material,0301322,BeautiBark,21.0,YARD,28.5714,600.0,400000
0208230052,2,labor,0220502,Retail Labor Hours,7.5,HOURS,80.0,600.0,400002
0208230052,3,equipment,0220503,Retail-Equipment Hours,2.5,HOURS,80.0,200.0,400003
